fam	avg_dnds	med_dnds	SDdnds	dn	med_dn	SDdn	ds	med_ds	SDds	loc	Pi
fam1785	0.16367906495056642	0.14791211084595351	0.03938983232216849	0.014866666666666663	0.0163	0.004781445620544295	0.0914238095238095	0.0936	0.02368449170643715	478983	0.049585615957297366
fam393	0.11033036530717706	0.1117916721952989	0.028317613050406767	0.06534761904761906	0.0458	0.03762382248178127	0.6331571428571429	0.4671	0.4057826612403065	1159033	0.1329151732377539
fam1571	0.07764840009600055	0.0	0.10062421382047425	0.0016666666666666668	0.0	0.0017480147469502527	0.028038095238095244	0.0331	0.015548801092672744	238450	0.007810531620055429
fam158	0.03175892704492706	0.02730221335829454	0.016486735819039647	0.0035761904761904763	0.0044	0.001710723812811063	0.12311428571428573	0.141	0.046528601400636575	1004085	0.03527336860670193
fam1031	0.09642359134785136	0.08156862745098038	0.050859457523373015	0.01071904761904762	0.0104	0.005723520315964314	0.10976666666666667	0.1138	0.03992886929496756	402544	0.03819709702062643
fam680	0.2051002977338629	0.17003284538239824	0.09415223847427952	0.017109523809523814	0.0172	0.0074522546771592976	0.08796666666666667	0.0879	0.027613356556519173	812152	0.03666443103062821
fam875	0.04531352151601381	0.027747405457244256	0.0350809943099236	0.004990476190476191	0.0035	0.004222604112100534	0.10180476190476188	0.1061	0.03466402658706898	604588	0.02943796566245546
fam1483	0.21216683102686146	0.13573407202216067	0.2572910730594295	0.01618095238095238	0.0181	0.007916926955978808	0.11256666666666663	0.1362	0.04955170780136388	127902	0.03866503866503867
fam1195	0.06088686934413402	0.0675089558893621	0.02850576783703067	0.006876190476190476	0.0063	0.003595884520883331	0.11291904761904761	0.124	0.03796183069306802	203978	0.033247533247533254
fam1928	0.04118926296255601	0.030871003307607496	0.04710062343588241	0.0024285714285714284	0.0028	0.0020194631198704785	0.07262857142857142	0.0775	0.028177264439482357	647032	0.022353714661406968
fam98	0.06962251134354783	0.06797235023041474	0.03833319052642249	0.006547619047619047	0.0072	0.004170716399306804	0.09721428571428573	0.114	0.03886209177168347	940620	0.029772185212599715
fam1496	0.05812502972967852	0.06577210085167953	0.028460094311655502	0.004571428571428572	0.0064	0.0023309803490709877	0.07818571428571428	0.0928	0.02737357581795306	143938	0.025438873120992328
fam1988	0.04504601679612674	0.04751674986698513	0.020358294847592457	0.003723809523809524	0.0041	0.0017333987428788734	0.08503809523809525	0.0926	0.02686262186598209	714218	0.024564703200250778
fam265	0.1630215370017554	0.16074477701888307	0.05657941504858904	0.01788571428571429	0.0205	0.007139713593981319	0.10782857142857144	0.1136	0.03642964704294387	1120262	0.043137254901960784
fam1040	0.2831106080297795	0.28009469577094975	0.12509119119666187	0.017614285714285714	0.0169	0.012539168564913694	0.07374285714285714	0.0973	0.04845026484205536	392083	0.04237176964449691
fam1786	0.12369405343538373	0.11874260431136491	0.082417875310764	0.005095238095238095	0.0068	0.0027840491563935104	0.04508095238095239	0.0527	0.016329658062136633	480554	0.016423712342079688
fam443	0.12287669342799104	0.12075056706429423	0.025838312863406144	0.01481904761904762	0.017	0.005662963976376013	0.11778571428571429	0.1299	0.03288511438780956	1099234	0.04681010585298963
fam1784	0.048345616116102774	0.047789239474870515	0.0060083466750946255	0.017661904761904764	0.018	0.007840582837329439	0.3629476190476191	0.3352	0.15085575771971121	476817	0.08400631207648752
fam2090	0.006973800474390127	0.0	0.011274652809435128	0.0007142857142857144	0.0	0.001129384878631564	0.08138095238095237	0.0731	0.0439796989860378	824700	0.028089420759577828
fam519	0.15806395102150672	0.17129977460555973	0.03149415900162306	0.019038095238095243	0.0225	0.007367074510826707	0.11984285714285715	0.1232	0.03730917889651249	1003650	0.044743296963545634
fam1093	0.05575419979585498	0.03199174406604747	0.08369006312239738	0.002947619047619048	0.0031	0.001422144272240253	0.08218571428571428	0.0969	0.03653964951110722	327007	0.022962962962962963
fam2025	0.07621751329686424	0.07035755478662054	0.02567241186533062	0.006166666666666667	0.0061	0.0027704793006906865	0.08185238095238095	0.0867	0.02935973301824276	751981	0.03227293683725219
fam321	0.16169937493513492	0.16005767844268207	0.01576379001046545	0.017333333333333333	0.0186	0.005924310957188213	0.10678571428571429	0.1159	0.034085610505569866	1235062	0.05127179076758909
fam643	0.13086514165603683	0.11321694912130603	0.05617712337854018	0.01813333333333333	0.0178	0.007624605115978346	0.1436952380952381	0.1501	0.04259030155854819	861787	0.04913880445795339
fam1679	0.04452865160729984	0.05371914815042777	0.033472767480365415	0.004428571428571428	0.0059	0.003569732930805736	0.09561904761904762	0.0936	0.04126313492519534	355817	0.029450347632165814
fam922	0.18418717600660597	0.20314115563107651	0.032731201568764426	0.012428571428571426	0.0143	0.00577417426437531	0.0681190476190476	0.0697	0.031906285677897966	553555	0.028678782301970702
fam494	0.049524533144064006	0.05917810569663692	0.034469305116012317	0.009409523809523809	0.0135	0.006772557001950681	0.17577142857142858	0.1849	0.067150017855241	1037625	0.048229548229548225
fam1358	0.1843216443096451	0.1795946772077895	0.025932858830988236	0.023361904761904764	0.0226	0.008844232782708697	0.12985714285714284	0.1226	0.052354774844130425	19826	0.05044642857142857
fam150	0.062078237042010674	0.0	0.10638025544085057	0.0017476190476190475	0.0	0.0027633001401221493	0.028290476190476192	0.0229	0.0202346921508559	995252	0.0072562358276643995
fam508	0.38115134380643106	0.32354404322840724	0.14637071399349844	0.030690476190476195	0.0296	0.012493575673384138	0.08991904761904762	0.1161	0.04271582308641744	1019501	0.08742368742368743
fam155	0.0952737051537048	0.08064516129032258	0.03464636952297863	0.00883809523809524	0.0115	0.004208548691196029	0.10665238095238096	0.1426	0.05954072331124558	1000493	0.03549556305461817
