fam	avg_dnds	med_dnds	SDdnds	dn	med_dn	SDdn	ds	med_ds	SDds	loc	Pi
fam1785	0.20838338089250902	0.19092331768388107	0.09399968504581836	0.00809046153846154	0.0087	0.003550384781213799	0.04280892307692307	0.0428	0.021236610197637253	89256	0.021176470588235297
fam966	0.05970934632601821	0.06698564593301436	0.03167727605548647	0.003103076923076923	0.0014	0.00256807435974112	0.047387692307692304	0.0341	0.0376738616088225	1142663	0.010249161909939294
fam1571	0.0172757364499259	0.0	0.044686471074987605	0.000428	0.0	0.000824164285340471	0.02166215384615385	0.0332	0.020070284539955904	392946	0.025797193204600614
fam158	0.20408054204285137	0.1776534408815928	0.10755088887574539	0.011156000000000001	0.0073	0.011216452311740038	0.04512307692307692	0.0414	0.03691627270638985	188053	0.019302183227912672
fam1720	0.13310651504160018	0.14285714285714285	0.12454327172516874	0.0021298461538461536	0.0021	0.002003474284112624	0.016076615384615384	0.0147	0.011596739896914409	199483	0.06148148148148148
fam1499	0.0816813398065961	0.062454077883908894	0.11602100300753142	0.0074978461538461535	0.0047	0.01016156385485676	0.08090584615384615	0.0737	0.07294960281206382	477528	0.019222497932175352
fam680	0.15513337078249537	0.1680327868852459	0.09568690222418635	0.004625846153846153	0.0033	0.004531198819910922	0.026592307692307696	0.012	0.028195132737037637	1469161	0.00920326161705472
fam1483	0.07756227425899556	0.055350553505535055	0.07577176550294554	0.004421230769230769	0.003	0.005652785156333879	0.051939692307692305	0.051	0.03624583320218629	496403	0.018999914813868302
fam1781	0.07530024065210215	0.0835214446952596	0.06578478052916517	0.002715692307692308	0.0012	0.003021446403109594	0.0305883076923077	0.0254	0.0266574726466206	96392	0.008044302837202246
fam98	0.017955399219137046	0.015771001413008794	0.026170515943435113	0.01527569230769231	0.0027	0.016096200982193644	0.9161883076923074	0.1956	0.9848835815240284	115178	0.07064471205046284
fam657	0.22938638376682982	0.2419205909510619	0.22477837826561398	0.010189492753623186	0.0029	0.011257223048211928	0.049097826086956516	0.0053	0.05294167280991207	1495745	0.019143904637478604
fam1496	0.08815098769085589	0.07825567502986859	0.06347856931306584	0.006181333333333332	0.0043	0.004836381383729874	0.07774066666666668	0.04535	0.06382703146960715	480646	0.02173881673881674
